luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
508.3,133.1,40.6,132.8,5.83,1.19,74.69,22.01,66.0,Healthy
863.4,116.4,58.8,138.1,6.51,1.88,55.93,15.73,71.79,Healthy
53.0,18.2,10.9,35.9,4.68,0.35,11.78,23.77,32.01,Poor
72.7,31.1,4.7,51.4,4.67,0.12,25.15,21.89,34.07,Poor
396.7,42.6,70.1,113.9,6.35,0.69,55.8,22.85,68.35,Healthy
171.2,22.0,10.8,12.0,4.31,0.39,32.56,9.07,26.99,Poor
411.3,51.9,48.5,96.1,7.39,1.53,67.14,15.1,56.5,Moderate
291.1,18.9,11.8,40.4,3.76,0.51,33.19,24.39,33.56,Poor
85.4,20.0,8.6,63.9,4.57,0.34,35.94,11.0,31.73,Poor
765.7,61.9,29.2,89.2,7.85,1.07,52.15,15.1,54.26,Moderate
109.3,78.5,24.0,39.7,5.71,3.22,30.15,37.4,38.5,Poor
213.5,30.6,15.0,56.5,4.19,0.46,40.27,19.41,35.46,Poor
714.4,69.0,19.6,99.0,7.8,1.65,55.32,15.82,54.13,Moderate
667.2,133.4,55.8,72.4,5.23,1.1,43.76,17.46,57.95,Moderate
110.1,27.8,16.2,24.8,8.27,3.36,41.92,18.26,32.6,Poor
206.5,11.5,13.3,17.2,4.28,0.46,33.65,20.26,32.78,Poor
581.1,119.2,59.3,189.7,6.63,1.49,64.73,25.34,75.46,Healthy
964.7,103.3,37.4,192.0,5.99,1.21,58.3,19.47,72.82,Healthy
445.7,26.7,16.2,10.8,4.31,0.57,33.63,12.79,32.13,Poor
544.9,42.4,20.3,94.1,7.57,1.28,69.46,21.65,56.9,Moderate
822.2,128.7,45.9,153.9,6.63,1.13,45.92,21.3,73.31,Healthy
432.3,156.2,56.9,204.9,6.34,1.15,46.08,23.65,75.35,Healthy
570.9,102.4,41.3,107.4,7.36,1.03,41.25,29.28,59.44,Moderate
143.9,27.9,15.7,53.3,4.24,0.11,19.84,10.06,24.48,Poor
148.7,60.3,12.7,70.0,7.15,3.53,26.85,14.03,39.03,Poor
519.0,102.5,51.1,72.7,4.86,0.78,67.36,16.67,52.53,Moderate
167.8,14.5,4.4,13.4,4.08,0.53,33.62,35.67,26.59,Poor
290.5,49.3,25.0,120.3,7.6,1.02,48.52,24.57,56.42,Moderate
72.6,24.6,11.2,60.8,4.84,0.49,11.48,22.26,34.44,Poor
917.8,101.6,47.5,190.4,6.35,1.92,68.41,20.74,72.43,Healthy
667.3,71.4,42.1,117.4,5.38,0.43,56.39,19.88,58.65,Moderate
271.4,82.1,37.2,123.2,7.69,1.16,47.33,16.95,55.03,Moderate
713.1,153.6,82.9,217.0,7.32,1.21,47.41,24.34,74.05,Healthy
620.0,123.5,62.3,167.8,6.41,1.18,53.92,15.99,73.29,Healthy
608.3,49.4,31.9,133.8,7.28,0.53,19.85,20.64,52.12,Moderate
324.9,125.9,31.5,140.0,5.47,0.8,57.81,23.64,63.12,Moderate
383.6,83.0,15.6,80.7,7.79,1.28,39.97,18.66,50.88,Moderate
594.6,182.8,79.7,195.4,7.26,1.11,50.14,15.36,70.44,Healthy
630.3,39.3,39.3,118.0,6.34,1.14,66.33,29.81,66.67,Healthy
895.3,186.8,46.5,222.7,6.61,1.31,47.62,20.53,78.67,Healthy
228.3,36.6,4.4,26.5,3.92,0.25,19.12,23.58,28.48,Poor
471.1,21.2,8.8,61.8,4.87,0.26,27.47,16.02,37.0,Poor
584.0,88.2,58.4,132.1,4.95,0.97,60.76,17.7,58.48,Moderate
382.0,20.4,70.1,150.0,6.68,0.98,59.87,26.43,69.77,Healthy
403.2,18.0,6.7,67.3,5.07,0.35,27.11,16.31,38.61,Poor
854.5,168.8,87.6,218.0,6.58,1.12,76.73,14.89,77.04,Healthy
609.1,127.4,52.3,159.2,6.8,0.96,70.93,22.97,71.85,Healthy
524.2,127.1,67.1,212.5,6.87,1.67,67.98,17.77,70.78,Healthy
702.1,145.8,37.2,168.6,6.69,1.61,86.42,18.93,67.12,Healthy
813.4,134.1,48.7,246.3,6.16,1.63,63.77,19.08,74.88,Healthy
954.2,153.9,52.2,149.5,6.85,1.06,77.55,23.39,73.52,Healthy
326.5,12.9,13.2,45.3,4.88,0.57,16.86,25.47,37.35,Poor
59.9,18.9,9.8,40.1,4.91,0.39,37.56,13.85,35.76,Poor
816.5,91.7,58.8,135.7,6.39,1.05,68.1,23.98,74.58,Healthy
316.1,7.0,15.8,26.8,4.2,0.38,25.89,34.44,27.71,Poor
536.6,29.8,31.3,77.1,6.23,0.95,62.15,22.95,65.26,Healthy
877.2,120.7,64.0,201.1,6.9,0.8,57.2,22.17,75.63,Healthy
120.0,5.6,4.5,49.2,4.67,0.1,33.87,29.31,33.68,Poor
445.7,23.0,5.9,13.4,4.29,0.48,40.32,15.88,33.88,Poor
385.3,95.4,24.1,98.2,5.85,0.86,36.47,22.99,58.44,Moderate
574.6,83.9,50.3,197.2,6.54,1.34,73.67,17.2,70.14,Healthy
466.0,83.1,56.6,85.3,5.16,1.11,54.35,30.66,56.85,Moderate
537.6,21.7,65.8,100.3,6.77,1.41,49.88,23.15,66.5,Healthy
229.9,86.1,64.2,97.0,4.88,0.58,52.45,17.39,51.32,Moderate
916.8,147.0,69.7,135.2,6.1,1.96,72.74,22.16,71.4,Healthy
482.2,112.3,47.9,116.2,5.41,1.02,55.09,13.08,58.59,Moderate
486.7,30.2,47.6,155.2,6.34,0.79,65.02,24.38,68.68,Healthy
487.4,151.8,46.4,214.4,6.59,1.89,54.88,25.66,74.64,Healthy
247.6,86.7,21.5,112.5,7.69,1.41,47.42,21.83,55.28,Moderate
342.3,14.8,26.9,49.8,5.4,3.23,32.46,35.85,36.4,Poor
136.5,11.6,15.2,35.3,4.2,0.32,29.36,28.69,30.3,Poor
392.2,66.3,43.7,141.4,4.88,0.86,57.96,26.27,56.1,Moderate
804.5,149.3,70.9,150.0,6.42,1.59,59.97,19.52,77.4,Healthy
740.9,32.8,39.7,161.9,6.46,1.32,55.56,19.13,70.34,Healthy
744.9,163.3,75.2,178.5,6.9,1.49,61.58,21.24,76.9,Healthy
344.1,36.6,5.5,47.8,4.45,0.39,22.27,17.1,32.2,Poor
332.1,31.7,3.6,17.8,4.14,0.57,29.54,36.74,27.71,Poor
644.3,135.4,45.4,198.1,7.24,0.96,59.87,15.58,68.4,Healthy
287.0,63.9,39.0,83.7,7.8,1.85,66.89,15.26,50.34,Moderate
389.5,106.2,43.2,109.5,6.2,1.4,22.82,26.29,60.42,Moderate
698.6,100.9,22.5,108.0,6.08,0.99,53.44,13.52,63.05,Moderate
495.5,114.1,64.5,209.6,7.18,1.43,56.3,22.02,71.04,Healthy
170.9,24.3,10.0,19.8,4.44,0.56,13.31,10.22,25.05,Poor
877.2,98.1,42.6,206.7,6.23,1.41,61.19,23.89,76.43,Healthy
417.7,16.8,3.7,63.9,4.38,0.57,23.09,12.42,30.31,Poor
815.1,125.5,62.9,167.5,7.26,1.44,49.65,22.69,70.13,Healthy
232.3,65.7,41.4,90.6,5.71,1.02,46.93,25.47,58.83,Moderate
445.9,47.0,78.7,153.0,6.76,1.04,53.98,25.33,70.7,Healthy
67.1,18.3,18.1,38.5,4.99,0.4,36.26,32.52,37.53,Poor
652.1,124.9,31.0,82.9,5.05,0.91,57.13,22.93,59.56,Moderate
107.5,27.8,7.3,22.6,5.54,4.05,40.73,24.31,39.96,Poor
190.9,15.5,15.4,16.5,5.2,0.31,26.66,8.11,32.96,Poor
196.9,11.9,18.4,30.5,4.39,0.37,39.6,34.9,32.14,Poor
291.1,37.7,17.4,57.0,4.44,0.32,32.48,28.0,36.53,Poor
566.7,53.7,45.6,111.8,7.42,1.44,58.85,19.72,61.68,Moderate
327.1,99.3,56.3,117.4,5.46,0.77,45.05,21.75,58.83,Moderate
215.8,96.5,29.8,150.3,5.56,0.71,40.05,14.33,53.05,Moderate
134.1,30.0,19.4,61.2,5.14,0.23,26.29,14.2,36.96,Poor
347.2,21.0,17.2,44.5,5.74,3.66,29.24,18.76,39.5,Poor
596.5,194.2,45.0,250.0,6.44,0.98,45.83,26.24,77.96,Healthy
744.9,156.7,68.1,221.5,6.89,1.86,77.69,21.0,72.17,Healthy
720.9,83.4,52.5,130.3,6.47,1.52,65.99,19.24,71.21,Healthy
527.8,85.9,54.9,114.4,5.54,0.9,42.5,26.63,59.82,Moderate
506.3,31.5,12.0,39.8,4.85,0.42,28.36,13.85,36.8,Poor
491.8,132.0,52.3,133.0,4.91,0.47,50.88,13.35,52.89,Moderate
361.0,24.3,6.4,13.2,4.92,0.16,21.11,33.23,32.52,Poor
458.6,8.4,17.4,49.6,4.95,0.13,17.57,21.62,37.07,Poor
399.7,54.8,51.8,93.6,7.33,0.85,30.48,24.79,55.67,Moderate
192.5,44.0,4.3,16.0,4.81,0.26,13.98,30.38,31.27,Poor
156.1,32.8,8.7,70.0,4.18,0.5,11.55,11.03,24.33,Poor
85.0,31.9,13.9,37.6,4.68,0.56,24.87,9.24,30.09,Poor
584.4,142.8,59.9,168.0,6.81,1.86,62.95,16.84,70.38,Healthy
379.8,20.5,9.3,45.2,4.95,0.38,19.01,12.1,33.11,Poor
199.1,31.1,9.8,52.1,3.88,0.3,27.09,11.45,25.57,Poor
624.9,119.2,33.3,71.4,5.54,0.62,40.28,18.37,55.83,Moderate
436.5,59.4,48.4,165.0,6.22,0.67,29.3,28.3,60.4,Moderate
945.4,90.7,55.1,199.6,6.62,1.89,63.38,26.04,75.17,Healthy
557.3,89.0,24.0,135.0,6.29,0.53,30.18,21.85,61.03,Moderate
465.8,170.1,77.3,203.2,6.62,0.82,46.87,19.28,74.7,Healthy
316.7,25.0,61.6,146.3,6.68,0.68,53.27,21.6,66.03,Healthy
421.4,33.5,65.1,114.1,6.1,1.09,60.74,23.5,68.32,Healthy
876.7,170.6,41.6,208.2,6.43,1.98,58.43,18.76,76.44,Healthy
889.7,139.8,37.2,180.3,6.53,1.59,56.98,25.9,77.13,Healthy
834.8,136.6,55.9,165.2,6.66,1.87,57.62,18.87,73.8,Healthy
425.2,26.5,18.6,22.5,4.92,0.13,35.36,16.47,38.34,Poor
887.8,122.6,38.5,220.5,6.27,1.0,73.96,18.17,72.3,Healthy
51.8,31.1,4.3,67.2,4.17,0.27,26.63,23.08,31.55,Poor
512.0,25.4,6.8,37.6,5.43,3.37,37.53,37.1,36.46,Poor
461.8,9.8,15.3,41.7,3.91,0.23,25.32,34.99,26.5,Poor
540.5,80.2,25.3,122.6,5.18,0.58,35.5,17.17,49.68,Moderate
154.2,12.9,4.6,46.1,5.06,0.26,14.72,35.52,30.62,Poor
168.5,35.7,7.8,61.6,5.69,3.81,31.81,21.1,39.98,Poor
159.1,17.3,14.3,21.2,4.29,0.44,18.14,30.17,28.03,Poor
511.1,30.6,13.9,21.7,4.24,0.56,18.48,28.97,31.64,Poor
418.5,106.1,25.2,92.3,5.38,1.05,37.63,21.45,55.17,Moderate
193.6,10.0,9.9,35.0,7.37,3.4,48.14,11.74,38.41,Poor
708.6,85.3,54.9,134.2,6.71,0.95,72.99,21.4,69.56,Healthy
250.5,80.6,28.3,118.8,8.06,2.15,37.64,17.71,45.19,Moderate
384.0,73.1,43.9,147.2,7.0,1.24,25.33,22.65,60.21,Moderate
397.5,76.9,33.3,82.9,6.21,0.57,29.92,25.7,57.98,Moderate
409.0,17.6,5.7,24.4,5.04,0.37,17.55,24.79,37.97,Poor
102.1,8.2,10.2,57.9,4.11,0.57,14.2,23.74,29.02,Poor
645.6,101.6,54.5,118.7,5.09,0.46,55.57,15.96,56.22,Moderate
108.4,35.5,13.0,20.2,4.25,0.51,18.01,13.67,26.25,Poor
438.6,37.4,8.5,61.2,4.2,0.48,11.93,25.41,31.84,Poor
227.1,11.0,20.1,88.0,7.1,3.79,25.16,35.77,37.06,Poor
351.3,114.3,34.4,100.8,5.53,0.77,56.76,32.41,57.99,Moderate
384.2,19.1,18.1,21.7,4.19,0.17,38.57,30.89,32.5,Poor
817.4,180.3,72.1,249.6,6.07,1.54,81.32,25.18,75.82,Healthy
417.8,55.9,44.0,113.7,7.34,1.87,60.29,16.33,58.29,Moderate
523.8,127.1,84.1,215.7,6.83,1.01,69.63,22.06,75.23,Healthy
70.4,29.9,14.2,11.3,4.03,0.58,33.19,33.67,27.85,Poor
240.2,21.4,13.8,55.9,4.25,0.22,37.64,20.89,34.79,Poor
908.2,134.7,35.0,136.3,5.97,1.97,55.79,16.38,66.46,Healthy
560.6,153.8,53.0,130.8,6.32,1.26,59.49,18.94,74.1,Healthy
819.5,187.6,66.6,172.6,6.93,1.62,51.07,15.2,72.18,Healthy
428.8,147.4,90.4,228.8,7.05,1.19,80.04,15.67,69.57,Healthy
578.6,104.1,42.2,128.1,5.59,1.08,51.04,24.27,64.84,Moderate
258.5,23.5,7.1,92.2,7.79,2.94,34.49,13.95,37.05,Poor
161.7,50.7,23.9,38.2,5.82,3.44,27.06,33.52,38.81,Poor
63.2,7.4,5.2,64.9,4.39,0.1,22.53,24.0,31.31,Poor
352.7,38.0,11.0,48.1,4.71,0.63,25.32,33.13,35.63,Poor
576.8,102.9,64.9,114.2,7.25,0.52,35.12,33.95,56.63,Moderate
608.7,51.5,20.5,95.7,8.02,1.04,73.45,24.47,53.45,Moderate
977.7,71.8,45.1,141.4,7.2,1.21,27.39,30.68,60.3,Moderate
367.7,36.1,16.1,52.0,4.88,0.52,25.63,12.67,36.22,Poor
868.6,139.3,44.0,168.2,6.25,1.05,59.9,17.0,74.33,Healthy
320.2,92.0,52.7,82.0,5.95,0.49,54.91,21.53,62.49,Moderate
83.4,20.5,7.1,16.9,4.72,0.23,17.07,27.79,30.84,Poor
415.6,35.5,7.4,38.6,4.38,0.24,38.98,33.5,34.01,Poor
592.0,69.0,42.4,117.6,7.7,1.84,71.43,17.3,54.77,Moderate
645.3,87.0,72.6,177.2,6.94,1.08,63.06,16.75,70.56,Healthy
656.3,74.7,45.2,127.7,7.97,1.05,55.18,13.88,55.51,Moderate
613.3,52.8,21.8,93.7,8.21,2.02,54.1,18.54,48.67,Moderate
667.5,89.6,24.9,125.0,6.32,1.31,29.01,21.9,63.77,Moderate
409.9,10.3,4.3,31.4,4.54,0.11,38.33,30.16,34.76,Poor
571.9,168.0,47.7,230.6,6.67,1.16,48.86,18.72,75.24,Healthy
444.4,9.5,10.5,58.2,4.01,0.4,26.14,23.76,32.71,Poor
564.8,134.9,53.8,141.5,7.56,0.73,46.27,23.79,63.5,Moderate
303.8,28.4,10.8,70.9,4.94,0.39,16.94,20.14,37.22,Poor
483.2,84.9,24.9,110.3,6.99,1.41,31.02,29.09,57.76,Moderate
498.3,42.2,3.6,33.8,4.45,0.25,35.92,13.62,33.91,Poor
751.1,157.9,39.2,140.6,6.16,1.94,83.83,24.39,67.4,Healthy
706.1,48.5,55.8,120.3,6.84,1.12,81.26,25.63,65.58,Healthy
466.1,78.1,24.3,116.0,6.44,1.34,27.81,35.51,57.72,Moderate
327.0,26.0,5.7,24.7,4.93,0.36,36.25,17.49,38.52,Poor
444.5,62.5,25.9,60.2,5.36,1.13,42.42,23.66,54.8,Moderate
511.0,48.2,36.3,136.8,6.46,1.2,76.2,23.5,68.15,Healthy
732.3,83.4,38.9,125.3,7.83,1.96,39.83,17.74,52.82,Moderate
477.0,46.8,26.3,58.4,7.74,3.49,32.09,17.19,38.97,Poor
370.7,77.0,49.4,100.3,7.22,0.68,31.02,25.21,56.69,Moderate
408.9,27.2,11.1,28.1,5.01,0.46,18.21,18.37,36.82,Poor
197.3,33.2,16.4,69.5,3.87,0.17,42.4,29.82,33.09,Poor
253.5,38.8,16.3,58.7,4.43,0.28,16.95,29.61,31.55,Poor
683.2,152.3,58.3,160.2,6.63,0.87,60.73,20.27,76.16,Healthy
398.4,57.5,46.2,113.3,7.6,1.35,34.69,18.45,53.18,Moderate
524.8,137.9,72.9,138.6,6.26,1.28,65.21,22.98,75.06,Healthy
432.2,24.7,17.7,12.1,5.21,0.23,16.81,21.07,38.6,Poor
172.6,24.5,5.9,12.2,3.93,0.49,20.56,33.53,24.15,Poor
368.4,98.7,41.9,107.8,6.94,0.55,40.25,18.28,59.31,Moderate
220.3,108.4,35.0,107.1,5.88,0.43,37.61,23.97,58.26,Moderate
626.3,50.8,53.4,142.7,6.27,1.23,58.86,26.84,71.14,Healthy
274.2,71.0,26.1,51.6,8.05,3.93,56.55,13.99,39.18,Poor
597.6,33.5,60.8,179.0,6.14,1.22,73.99,20.46,67.42,Healthy
733.3,83.2,40.6,116.7,8.09,1.85,49.45,17.47,52.99,Moderate
490.8,164.5,61.3,192.6,5.99,1.06,66.22,21.23,73.25,Healthy
510.3,63.1,26.8,123.1,7.87,1.53,68.94,19.4,54.39,Moderate
745.3,34.7,76.6,87.2,6.58,0.71,67.93,26.75,68.95,Healthy
380.5,14.3,18.5,12.9,5.23,0.46,19.57,16.25,37.34,Poor
614.0,61.8,19.2,106.6,7.73,1.83,42.32,28.32,52.01,Moderate
689.0,77.6,24.4,126.3,8.56,1.66,68.16,25.29,51.33,Moderate
804.9,200.1,73.4,227.2,6.31,1.21,64.03,18.05,81.22,Healthy
319.7,37.8,73.8,166.3,6.08,0.61,63.53,18.52,65.03,Healthy
449.1,31.6,15.2,16.7,4.06,0.13,36.83,24.98,34.21,Poor
350.2,23.6,15.2,64.6,4.26,0.46,12.86,14.97,28.27,Poor
175.5,27.9,12.3,73.2,4.46,0.38,33.12,13.52,32.97,Poor
703.5,153.3,71.2,163.5,7.12,1.06,45.56,20.4,70.59,Healthy
685.9,75.7,16.7,73.3,7.61,1.76,62.8,23.08,58.33,Moderate
361.1,75.7,43.9,158.5,5.43,0.46,62.8,22.3,60.21,Moderate
674.4,180.1,39.2,245.4,6.53,1.28,66.82,17.8,78.0,Healthy
88.1,28.3,20.6,50.3,4.99,0.15,13.41,30.6,33.11,Poor
375.4,22.4,34.4,169.5,6.18,1.35,52.96,24.91,66.03,Healthy
305.1,19.5,17.2,28.6,4.0,0.11,16.06,27.04,26.69,Poor
436.6,118.3,43.2,115.5,6.53,1.19,31.38,29.9,64.91,Moderate
375.5,88.6,32.6,129.1,8.06,1.77,50.5,27.43,53.0,Moderate
715.3,80.7,46.0,124.2,6.31,0.59,29.6,19.77,62.21,Moderate
954.4,143.6,46.9,230.4,6.21,0.96,62.04,22.64,78.89,Healthy
812.8,187.2,40.1,195.6,6.76,1.75,66.66,18.47,74.09,Healthy
315.4,37.7,4.2,31.1,4.22,0.33,26.67,32.8,29.29,Poor
704.2,94.2,50.0,202.2,7.08,1.51,68.6,23.04,70.17,Healthy
518.9,53.1,56.5,115.3,6.23,0.99,72.26,23.38,67.16,Healthy
628.0,75.0,49.3,72.3,5.48,0.67,33.23,12.76,50.42,Moderate
435.9,16.7,6.1,49.6,4.54,0.35,20.27,24.88,35.11,Poor
409.1,72.7,36.0,125.8,5.01,0.88,59.55,24.53,57.85,Moderate
423.2,53.4,42.3,133.7,7.66,2.21,58.1,14.62,53.38,Moderate
536.8,156.0,59.5,160.3,7.02,0.86,51.06,16.34,68.1,Healthy
285.7,53.1,33.1,78.2,8.22,1.77,64.05,20.88,49.27,Moderate
689.5,68.8,28.3,138.0,5.77,0.81,33.32,24.86,59.37,Moderate
359.6,19.2,16.7,74.5,4.34,0.57,41.0,26.76,39.48,Poor
366.1,137.4,42.0,210.1,6.04,1.22,43.04,21.36,68.87,Healthy
576.5,32.1,50.7,154.4,6.4,0.73,58.27,27.44,69.16,Healthy
356.3,124.3,62.8,111.7,5.49,0.53,65.29,26.64,61.81,Moderate
51.8,9.8,8.3,15.3,4.28,0.29,36.12,28.89,30.61,Poor
420.4,18.9,17.7,26.4,4.76,0.11,25.04,33.04,33.36,Poor
854.0,132.7,42.3,182.9,6.96,1.41,69.75,25.79,72.41,Healthy
401.7,80.5,46.2,130.3,5.79,0.9,39.89,20.09,59.62,Moderate
281.8,84.6,58.6,58.6,5.42,0.74,43.4,27.23,54.77,Moderate
676.7,25.6,40.7,110.6,6.72,1.2,51.69,24.51,68.03,Healthy
534.5,75.9,41.5,125.1,4.84,0.68,54.48,12.67,50.5,Moderate
515.3,25.3,6.1,50.5,4.16,0.35,13.85,28.46,29.43,Poor
656.6,59.4,59.8,81.4,7.39,0.64,22.33,23.33,54.47,Moderate
134.0,42.5,23.1,47.8,5.2,0.46,94.8,12.87,37.86,Poor
647.1,23.5,57.4,167.9,6.72,0.87,70.02,20.65,67.75,Healthy
759.0,56.1,53.1,72.6,6.81,1.12,29.72,32.1,59.47,Moderate
430.2,87.7,21.3,89.3,8.07,1.45,56.93,15.66,51.57,Moderate
315.9,117.2,27.1,122.6,5.67,0.53,49.46,25.62,59.86,Moderate
861.7,149.8,50.7,195.7,5.75,0.84,64.84,19.2,70.8,Healthy
216.0,32.1,15.8,73.4,4.91,0.46,28.4,15.93,37.98,Poor
130.1,18.1,14.8,15.8,4.5,0.48,11.23,35.79,25.38,Poor
616.5,65.1,22.6,102.4,7.58,1.75,59.49,25.93,59.17,Moderate
383.8,23.3,16.1,68.1,4.26,0.14,12.77,29.19,29.2,Poor
497.2,31.2,19.9,27.7,4.89,0.24,22.0,15.7,35.88,Poor
502.6,60.4,48.3,93.4,7.76,1.16,44.23,29.22,54.96,Moderate
55.9,38.2,17.2,42.2,4.26,0.49,26.94,30.96,30.82,Poor
601.6,131.7,43.4,154.4,6.1,1.07,47.14,21.19,69.43,Healthy
127.7,7.2,8.3,51.1,4.06,0.17,13.23,8.35,19.13,Poor
375.3,22.5,8.3,52.6,5.08,0.5,19.8,30.52,37.74,Poor
420.3,142.5,84.1,201.0,5.97,1.59,55.65,26.97,72.92,Healthy
203.4,16.5,11.3,23.4,4.66,0.43,23.35,25.74,34.75,Poor
502.9,127.7,53.0,176.7,6.33,1.26,70.62,16.6,70.66,Healthy
349.6,48.4,78.8,93.8,6.3,1.29,54.19,24.77,69.28,Healthy
635.0,104.4,52.8,89.8,5.87,0.71,30.2,28.85,58.49,Moderate
278.3,116.9,59.1,88.9,5.48,1.03,37.61,22.75,58.42,Moderate
713.7,164.8,76.9,202.5,5.88,1.18,59.65,19.91,76.48,Healthy
399.0,5.5,22.0,63.2,3.94,0.23,33.48,27.92,32.45,Poor
430.9,36.7,16.3,30.8,4.18,0.11,18.34,33.45,27.33,Poor
388.9,38.1,16.4,53.3,3.78,0.55,35.68,14.82,32.33,Poor
676.4,89.1,41.7,113.9,6.79,0.6,24.1,21.36,60.27,Moderate
775.7,136.2,42.9,184.5,7.3,0.93,53.77,23.53,70.38,Healthy
371.9,106.9,45.0,150.0,7.02,1.49,24.37,27.54,59.29,Moderate
752.1,207.4,57.8,167.8,6.62,1.24,67.83,18.5,77.89,Healthy
156.9,32.6,7.7,36.7,4.11,0.44,33.42,34.36,28.79,Poor
463.4,158.4,46.6,166.4,5.86,0.89,79.29,19.9,65.28,Healthy
961.5,98.4,42.6,175.4,6.16,1.67,58.7,21.48,73.12,Healthy
171.6,35.2,11.3,17.0,5.19,0.23,22.14,29.88,36.71,Poor
744.5,123.0,74.0,214.5,6.44,1.58,64.5,18.84,77.07,Healthy
507.8,30.0,2.5,30.8,4.49,0.54,21.45,27.72,34.51,Poor
303.6,23.6,7.9,49.6,4.91,0.19,27.35,33.22,34.96,Poor
693.8,97.8,31.0,113.9,6.16,0.76,24.28,29.05,59.08,Moderate
498.7,94.5,43.8,112.9,7.74,1.09,47.71,24.52,59.72,Moderate
869.0,59.1,61.7,95.7,7.02,0.77,38.84,17.88,61.61,Moderate
217.3,34.5,14.5,10.4,4.72,0.49,26.13,28.0,35.76,Poor
570.8,71.9,50.0,118.3,5.83,0.9,49.98,25.21,64.32,Moderate
633.5,89.1,44.2,94.2,5.11,1.0,60.54,19.77,59.15,Moderate
449.6,98.6,48.3,117.2,8.09,2.2,63.43,17.31,52.55,Moderate
749.5,40.7,46.7,125.0,7.71,1.57,59.58,17.5,58.89,Moderate
141.2,8.4,17.2,19.9,3.87,0.25,26.56,15.42,25.25,Poor
71.1,29.4,20.1,14.0,3.87,0.16,20.35,11.63,22.02,Poor
415.9,11.9,17.3,42.5,3.84,0.28,18.49,23.3,29.96,Poor
130.3,5.0,16.9,51.5,4.15,0.31,16.69,29.63,26.67,Poor
516.9,118.2,28.1,87.9,5.06,0.6,55.18,24.93,56.77,Moderate
743.6,37.8,58.8,143.4,6.38,1.03,67.0,27.47,70.48,Healthy
664.0,82.8,46.1,100.2,7.79,1.35,47.45,19.27,57.37,Moderate
472.1,29.7,5.7,43.3,7.78,2.5,39.4,11.24,38.74,Poor
134.1,10.7,7.7,50.0,4.22,0.39,38.68,38.94,27.98,Poor
413.3,10.2,7.5,58.1,4.94,0.41,19.03,32.45,34.89,Poor
170.2,42.9,7.9,11.9,4.41,0.21,31.5,10.06,28.05,Poor
581.1,39.2,44.8,131.8,6.87,1.4,68.41,25.03,66.58,Healthy
637.1,88.6,19.2,73.2,5.23,0.9,42.69,24.9,54.89,Moderate
855.7,100.9,59.0,211.1,6.51,0.85,57.63,18.15,76.42,Healthy
686.9,129.1,59.8,109.3,5.49,0.76,50.32,24.74,64.7,Moderate
729.6,43.7,43.3,93.7,6.31,1.31,63.66,17.62,66.9,Healthy
63.1,10.0,14.3,26.6,4.71,0.17,18.16,21.31,31.55,Poor
918.0,157.4,35.9,126.2,5.91,1.67,77.94,26.73,66.95,Healthy
610.9,135.4,82.3,175.2,7.11,1.7,68.41,23.3,71.87,Healthy
319.6,17.0,5.2,66.6,4.54,0.38,14.91,29.16,31.62,Poor
471.4,27.8,12.7,30.7,4.98,0.45,22.79,13.12,35.74,Poor
298.1,94.4,46.4,138.0,6.88,1.15,21.84,22.36,60.46,Moderate
694.9,36.7,45.9,157.2,6.28,1.29,59.36,28.15,70.28,Healthy
633.0,80.8,37.5,109.3,7.7,2.08,53.87,22.16,57.57,Moderate
591.3,132.4,50.6,211.7,7.1,1.07,64.96,26.03,72.32,Healthy
281.7,28.9,19.4,55.7,5.08,0.53,16.01,15.19,36.4,Poor
519.3,138.1,60.1,129.2,6.7,1.4,51.0,17.77,70.27,Healthy
874.3,117.5,46.2,154.4,7.09,1.17,41.25,34.96,64.24,Moderate
436.6,25.8,7.7,57.1,4.02,0.5,25.62,22.33,32.79,Poor
723.8,158.7,52.8,153.6,6.63,1.39,72.72,19.84,73.56,Healthy
338.7,83.7,18.2,84.1,7.45,1.87,58.03,25.27,57.83,Moderate
865.6,62.0,24.3,111.8,6.39,0.63,39.27,32.53,61.57,Moderate
297.5,21.3,6.0,54.3,4.13,0.19,30.12,20.34,31.31,Poor
838.3,127.5,49.6,123.0,6.85,1.59,57.95,23.07,73.12,Healthy
241.1,79.7,35.4,124.9,5.37,0.45,44.19,26.17,53.93,Moderate
668.1,149.0,46.8,207.5,7.01,1.1,75.32,26.44,71.36,Healthy
617.2,126.3,41.0,231.5,7.1,1.68,61.94,22.73,71.9,Healthy
475.2,31.2,10.9,40.4,4.36,0.19,14.96,26.07,31.96,Poor
398.1,65.7,29.9,140.0,5.51,0.86,44.18,19.88,56.43,Moderate
345.1,44.6,40.6,78.2,7.89,2.0,53.61,22.02,51.8,Moderate
68.5,19.8,13.9,44.6,4.62,0.28,22.62,37.07,28.32,Poor
600.1,123.6,72.4,222.5,6.2,1.68,73.05,21.95,73.21,Healthy
574.1,94.0,55.5,175.4,6.65,2.01,74.83,22.83,68.99,Healthy
727.2,66.7,29.1,113.0,8.02,1.39,55.12,30.41,55.17,Moderate
762.3,106.1,37.4,175.1,6.04,1.68,71.94,24.45,69.09,Healthy
372.5,62.2,36.4,76.0,5.62,0.62,44.56,29.21,54.01,Moderate
178.9,22.5,8.5,31.7,4.43,0.12,18.15,14.95,26.9,Poor
