luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
153.8,248.3,66.5,4.4,5.15,0.68,50.08,25.62,59.45,Moderate
89.3,5.7,59.6,74.5,8.5,0.03,18.56,30.41,32.28,Poor
318.6,239.6,106.9,144.3,9.44,0.23,83.52,43.39,44.01,Moderate
211.3,183.5,119.7,15.6,5.14,3.06,51.72,16.43,53.31,Moderate
729.3,265.1,94.0,236.5,7.44,3.84,29.4,43.25,55.97,Moderate
1100.9,118.3,70.6,183.8,7.61,1.86,8.42,33.65,54.16,Moderate
1082.0,160.2,25.9,45.3,4.77,0.65,54.5,31.18,55.25,Moderate
512.2,110.1,104.3,136.5,6.41,1.17,63.72,29.25,75.81,Healthy
1127.4,73.4,60.4,146.0,5.3,1.7,15.51,33.48,52.05,Moderate
647.5,130.2,122.4,266.5,8.96,2.32,22.85,9.71,45.62,Moderate
678.3,195.9,35.1,8.4,3.6,0.95,56.12,20.12,49.91,Moderate
214.5,36.1,109.5,197.9,9.0,3.21,90.93,30.74,36.7,Poor
793.7,136.8,110.0,287.0,5.15,2.02,30.47,23.24,65.97,Healthy
370.4,3.3,119.0,144.1,8.78,0.89,84.85,41.23,40.38,Moderate
636.7,238.5,99.4,146.8,9.09,2.31,22.8,27.55,49.39,Moderate
294.3,164.9,80.4,71.2,4.23,2.3,55.82,41.72,43.26,Moderate
748.7,235.0,15.7,178.6,9.47,3.84,65.65,29.15,46.31,Moderate
88.7,230.6,76.7,256.2,4.7,3.72,49.49,16.87,52.71,Moderate
433.0,249.8,77.4,123.1,4.98,2.2,32.72,6.41,50.86,Moderate
301.7,204.7,37.4,119.7,4.8,0.26,90.99,7.35,43.3,Moderate
896.3,36.8,71.4,191.4,8.05,2.17,9.89,23.27,49.14,Moderate
804.2,48.9,128.5,18.6,9.31,2.48,36.53,36.95,38.29,Poor
935.4,137.2,2.6,106.2,8.92,0.4,26.31,26.59,42.02,Moderate
176.1,152.9,31.2,82.2,5.9,1.33,78.06,34.99,57.29,Moderate
410.2,193.0,108.5,108.9,5.97,0.2,90.09,30.73,63.27,Moderate
1163.6,212.9,24.2,214.7,8.45,0.37,8.81,21.17,51.64,Moderate
179.6,236.3,12.6,112.9,8.89,3.66,7.1,33.38,27.92,Poor
580.6,64.0,121.0,172.3,7.69,0.9,20.96,12.81,54.59,Moderate
559.2,130.2,17.4,225.3,5.17,1.3,77.55,38.9,54.59,Moderate
708.4,247.3,7.4,293.0,6.44,3.72,8.41,28.99,60.31,Moderate
476.2,87.9,89.9,17.9,8.52,3.99,72.05,44.86,33.28,Poor
182.9,173.6,53.5,6.1,8.27,1.63,92.77,6.85,39.29,Poor
478.4,159.2,94.1,155.6,6.96,0.6,94.41,5.02,58.1,Moderate
138.8,232.3,12.1,62.3,4.03,0.14,69.71,30.03,42.62,Moderate
679.6,231.2,81.8,90.9,3.88,3.94,44.55,24.61,47.31,Moderate
994.0,214.7,43.1,121.4,9.27,3.29,12.62,44.5,31.38,Poor
932.5,103.0,38.2,208.8,7.37,1.14,31.55,7.4,57.63,Moderate
202.8,89.5,16.1,40.6,5.78,2.69,15.36,30.51,41.56,Moderate
1152.8,42.3,137.3,85.9,9.14,3.08,33.32,26.26,45.16,Moderate
110.4,150.8,70.0,280.8,3.85,3.64,73.84,18.0,43.6,Moderate
521.2,91.6,0.8,242.6,4.12,1.87,66.92,33.8,45.56,Moderate
799.3,170.5,39.4,194.7,5.97,1.46,35.65,37.3,64.01,Moderate
265.2,249.1,62.3,281.4,8.41,2.82,95.7,42.73,45.43,Moderate
1097.7,267.2,125.9,290.0,4.19,3.23,15.71,42.31,49.56,Moderate
652.8,93.6,17.0,276.4,5.52,0.6,82.79,18.49,59.65,Moderate
52.7,52.0,101.7,121.8,4.38,0.59,90.86,31.58,41.76,Moderate
678.2,128.2,58.7,199.5,5.51,0.74,45.06,32.48,62.65,Moderate
293.2,17.1,97.7,128.6,5.55,0.11,21.86,26.9,50.69,Moderate
261.0,257.8,97.0,63.2,5.22,1.23,94.51,20.17,60.32,Moderate
100.5,28.5,106.0,144.7,7.17,2.18,12.45,24.47,52.83,Moderate
1028.0,140.7,8.7,296.8,8.21,1.22,74.3,19.61,62.73,Moderate
607.9,39.8,87.8,18.0,6.14,2.31,88.7,30.2,55.16,Moderate
474.4,4.3,38.5,47.7,7.26,1.21,29.43,30.86,50.33,Moderate
184.1,243.2,51.4,123.0,6.89,3.71,96.08,23.74,57.21,Moderate
1052.7,256.4,120.4,279.1,5.31,0.39,90.35,22.75,74.31,Healthy
338.6,249.6,98.4,255.8,5.23,0.27,80.19,41.98,60.14,Moderate
377.9,266.9,42.6,94.0,3.91,2.61,85.79,8.13,38.69,Poor
522.7,176.3,75.3,209.8,7.42,2.46,62.41,31.56,66.07,Healthy
160.0,200.9,109.3,274.5,8.22,0.52,8.69,13.84,51.59,Moderate
802.5,216.4,74.4,76.9,4.73,1.42,5.75,15.88,49.13,Moderate
1105.5,118.7,107.7,3.6,8.86,3.92,9.72,42.72,28.45,Poor
491.3,200.8,60.1,6.1,5.54,1.98,80.03,24.14,59.93,Moderate
861.0,110.8,98.4,201.6,9.25,2.28,79.86,29.88,50.33,Moderate
956.2,206.8,87.4,30.5,6.6,3.35,97.43,12.12,58.33,Moderate
152.2,228.8,125.1,154.3,8.04,3.27,48.39,41.32,51.97,Moderate
400.3,139.8,106.5,129.5,3.55,1.38,12.68,8.24,38.94,Poor
235.3,60.0,81.5,282.0,7.52,0.27,34.49,9.81,53.73,Moderate
604.4,132.6,123.9,282.4,4.97,1.82,42.6,9.81,61.04,Moderate
896.8,44.2,68.2,159.0,6.52,1.01,81.03,43.42,62.74,Moderate
100.2,88.8,68.5,194.2,4.57,3.46,45.51,5.07,37.25,Poor
607.9,250.4,123.5,246.6,6.05,2.57,29.04,25.84,74.07,Healthy
792.2,222.8,114.1,13.8,7.68,2.33,30.34,18.38,58.72,Moderate
798.3,63.9,45.6,152.9,9.03,3.66,25.47,26.68,35.0,Poor
875.2,73.1,34.9,286.1,4.57,3.89,9.13,25.16,41.25,Moderate
968.0,199.4,56.3,243.7,4.11,3.93,71.76,18.29,50.55,Moderate
430.3,184.7,78.0,222.7,7.79,3.05,14.53,9.48,47.14,Moderate
1116.3,266.9,76.9,38.0,5.36,1.84,67.5,40.86,63.16,Moderate
738.5,251.4,17.4,53.0,7.22,2.26,88.15,44.64,51.47,Moderate
177.2,215.0,79.0,267.2,8.53,3.6,56.11,43.04,47.41,Moderate
1020.8,187.8,43.3,208.6,3.69,2.17,30.74,22.73,51.39,Moderate
24.4,126.1,130.6,41.5,3.8,2.26,30.88,21.04,41.63,Moderate
945.6,115.0,124.2,10.7,5.32,1.5,66.07,17.03,64.07,Moderate
1031.9,181.8,8.4,41.7,8.91,0.16,93.22,9.22,36.23,Poor
612.5,228.5,107.2,210.7,4.12,0.56,38.61,25.1,59.39,Moderate
545.2,192.9,101.2,261.5,6.83,2.18,44.72,11.24,71.23,Healthy
511.8,134.1,93.9,109.7,5.88,4.0,50.48,35.92,56.06,Moderate
1048.6,45.5,57.9,298.8,6.88,0.01,41.74,42.79,61.53,Moderate
405.0,82.9,87.6,270.5,7.65,0.13,69.93,28.64,62.52,Moderate
857.8,22.0,7.8,90.1,7.18,0.69,80.75,32.52,53.13,Moderate
1172.0,170.7,90.1,78.2,5.59,0.28,41.02,40.35,60.08,Moderate
644.4,65.5,97.5,228.4,4.07,3.07,73.83,21.08,48.1,Moderate
884.1,253.2,65.8,88.7,4.75,0.1,33.06,21.2,56.79,Moderate
811.0,225.3,92.9,164.9,7.9,0.4,16.82,8.94,54.08,Moderate
100.7,30.9,100.8,137.7,7.33,2.38,28.07,26.19,53.05,Moderate
265.0,11.5,107.2,38.1,7.01,3.33,80.86,18.43,50.5,Moderate
965.0,143.4,37.8,256.4,6.62,1.24,39.84,26.43,76.6,Healthy
1036.2,93.5,38.6,243.0,6.18,1.52,79.96,41.31,64.58,Moderate
772.1,22.7,45.1,134.1,4.19,3.74,6.99,39.72,23.22,Poor
12.1,197.4,117.3,49.4,6.82,0.52,43.11,26.52,67.77,Healthy
69.9,218.8,30.7,138.1,3.97,1.28,46.27,22.46,50.28,Moderate
338.4,90.8,11.3,164.8,5.15,2.29,61.73,32.71,51.61,Moderate
1138.2,105.4,124.0,215.1,8.92,0.28,80.08,7.18,50.26,Moderate
768.2,117.1,122.7,158.9,5.82,3.69,54.57,10.99,60.71,Moderate
1012.2,156.5,128.3,164.0,7.14,2.82,68.14,13.01,68.75,Healthy
21.6,160.6,12.6,89.0,6.65,0.42,37.06,7.85,53.2,Moderate
475.8,275.6,4.7,150.5,9.21,3.14,73.36,37.0,41.13,Moderate
1174.2,50.7,65.3,27.4,5.2,0.12,41.46,23.73,55.24,Moderate
1012.3,104.8,30.9,30.1,6.87,3.17,20.7,41.11,45.67,Moderate
66.6,87.5,84.9,34.4,6.44,2.57,66.04,9.23,56.86,Moderate
865.5,227.5,95.4,248.9,6.51,0.55,49.71,40.12,77.74,Healthy
198.5,53.9,68.9,190.0,5.31,3.35,92.24,5.41,39.16,Poor
977.6,139.7,66.8,128.6,5.98,3.42,64.49,36.64,60.96,Moderate
388.9,88.7,100.5,168.3,8.11,0.3,12.3,33.65,45.33,Moderate
745.3,149.2,74.9,290.3,5.17,1.14,91.39,29.45,64.3,Moderate
627.8,41.8,57.6,245.8,7.5,2.19,84.0,26.88,58.38,Moderate
483.9,212.4,130.1,254.8,4.56,2.14,34.75,35.69,57.61,Moderate
143.6,236.3,104.6,73.2,8.29,3.97,30.43,13.56,43.14,Moderate
517.2,114.0,74.4,189.4,4.03,3.5,56.37,7.94,40.45,Moderate
581.8,170.8,101.5,261.9,7.87,0.36,60.96,15.31,67.36,Healthy
85.0,50.1,5.8,93.2,8.39,2.91,68.89,38.58,33.63,Poor
664.0,74.7,10.7,65.1,3.95,0.94,60.33,14.01,42.65,Moderate
855.5,199.3,89.2,24.1,6.14,0.58,25.02,7.33,59.37,Moderate
298.0,128.3,19.5,238.1,3.54,3.97,73.07,17.79,38.7,Poor
437.9,5.5,4.8,186.1,4.9,2.89,96.54,28.52,37.92,Poor
1112.7,16.8,105.8,19.6,4.73,2.6,76.34,11.43,45.22,Moderate
490.5,233.8,43.6,291.1,7.56,3.99,23.59,18.51,55.41,Moderate
534.9,225.8,45.3,198.8,9.26,1.67,93.52,31.02,47.81,Moderate
964.4,252.4,57.4,67.6,6.97,1.13,26.32,13.07,65.85,Healthy
925.9,28.5,63.8,57.3,5.2,2.72,48.06,20.31,51.7,Moderate
888.2,133.0,2.6,288.4,4.75,3.39,91.95,11.74,43.71,Moderate
2.8,85.2,81.5,51.4,6.54,3.38,50.15,38.91,52.61,Moderate
1009.2,103.1,116.9,244.1,8.01,0.88,96.08,9.19,57.3,Moderate
416.2,178.9,134.9,111.1,7.83,3.94,8.6,25.9,48.83,Moderate
990.3,270.1,125.2,114.0,6.89,3.09,30.33,20.09,70.93,Healthy
894.4,2.2,86.3,236.7,8.39,0.4,34.67,18.5,51.56,Moderate
85.8,92.6,78.7,196.5,7.29,0.56,97.47,11.5,52.21,Moderate
51.4,252.6,129.1,232.7,6.01,3.98,31.37,38.94,59.79,Moderate
299.2,46.5,82.1,119.7,5.54,2.9,8.89,14.85,41.94,Moderate
1001.2,250.5,61.2,114.3,3.95,3.72,35.84,42.03,39.14,Poor
797.2,54.8,119.0,4.7,5.09,2.45,13.66,44.15,38.12,Poor
500.6,211.9,93.6,239.6,7.9,3.38,10.82,30.37,51.19,Moderate
915.4,190.5,15.3,184.1,8.72,0.98,47.87,27.38,56.55,Moderate
1.7,112.1,72.1,33.5,5.03,2.38,61.88,9.99,46.25,Moderate
813.5,249.7,84.1,106.7,5.93,3.4,22.78,19.03,60.55,Moderate
319.0,91.5,7.5,145.7,5.68,1.61,57.64,44.07,52.38,Moderate
563.9,223.7,54.1,290.8,6.9,3.88,38.76,17.89,65.35,Healthy
906.2,124.6,42.3,134.8,7.02,3.38,60.96,7.72,57.56,Moderate
650.7,155.9,29.3,206.4,8.66,3.91,32.77,6.23,35.92,Poor
982.1,137.9,116.1,161.1,7.14,1.81,30.96,24.52,70.83,Healthy
477.1,107.0,23.0,166.7,9.1,2.53,65.07,28.92,44.07,Moderate
132.9,225.3,91.8,100.3,7.51,0.25,40.44,12.99,57.77,Moderate
360.8,108.5,47.1,23.4,7.49,1.74,35.82,28.47,52.38,Moderate
507.1,22.0,113.5,175.0,3.54,1.75,52.36,9.57,45.3,Moderate
480.4,134.6,17.7,58.3,8.34,3.58,37.15,30.03,38.09,Poor
711.5,159.7,32.2,281.1,9.22,1.22,8.79,25.64,48.1,Moderate
234.1,103.3,108.8,283.5,8.6,0.25,54.9,14.92,55.35,Moderate
1037.8,162.9,53.4,35.7,7.99,2.52,67.98,28.9,56.25,Moderate
1046.2,33.3,116.9,212.5,8.66,1.98,65.78,21.82,59.27,Moderate
455.3,173.5,70.1,200.3,5.22,1.9,71.1,8.32,57.9,Moderate
332.5,259.8,66.3,242.7,6.6,3.49,89.85,31.83,65.21,Healthy
435.4,190.7,108.0,152.7,3.87,1.71,96.75,44.45,41.2,Moderate
729.9,48.3,115.3,221.1,7.15,3.79,20.47,20.69,55.75,Moderate
389.0,258.4,45.7,298.6,7.19,1.59,30.68,34.01,67.41,Healthy
235.2,178.2,43.3,248.0,6.49,2.94,64.95,43.18,63.12,Moderate
1155.8,1.6,32.2,40.8,6.7,1.6,62.82,41.28,59.1,Moderate
22.6,28.5,104.0,66.7,8.08,0.34,9.11,21.28,40.16,Moderate
42.6,278.6,27.1,177.9,6.09,3.74,40.48,26.11,60.78,Moderate
1193.3,23.2,45.0,181.5,4.6,0.63,9.71,13.28,42.0,Moderate
969.4,102.3,60.3,65.4,8.47,1.33,33.89,25.5,52.49,Moderate
196.2,221.4,25.2,172.5,5.64,3.54,65.65,8.66,52.7,Moderate
750.0,83.0,56.5,31.3,4.07,2.95,74.73,10.81,35.39,Poor
845.1,220.1,62.7,282.3,7.59,0.4,94.55,6.93,59.68,Moderate
710.2,270.0,56.5,98.2,5.19,0.05,92.47,38.25,52.85,Moderate
533.3,60.1,72.2,208.6,7.85,3.9,39.35,43.28,42.15,Moderate
362.6,201.0,139.9,185.8,5.02,0.73,35.45,32.69,62.25,Moderate
536.6,46.5,30.8,293.1,8.46,2.59,48.49,20.94,50.5,Moderate
808.2,262.4,18.2,183.7,6.54,3.01,24.94,17.69,65.02,Healthy
190.5,230.6,64.4,77.7,4.85,1.49,96.32,15.71,49.97,Moderate
69.4,208.5,98.9,256.6,3.5,3.12,63.73,12.84,49.08,Moderate
249.8,58.0,11.0,67.6,8.6,3.13,62.9,9.37,33.27,Poor
1160.8,120.9,77.6,21.1,6.94,0.57,56.12,20.37,70.1,Healthy
32.1,247.1,40.1,82.0,4.58,2.95,88.68,24.51,45.38,Moderate
1176.4,273.7,31.0,268.7,4.49,0.86,70.92,38.28,62.22,Moderate
1043.7,118.4,40.3,154.5,8.23,1.24,66.07,32.8,59.0,Moderate
536.4,59.4,50.6,175.6,7.81,0.49,12.35,10.38,43.25,Moderate
1009.3,233.0,67.7,44.7,8.82,2.68,21.36,39.86,39.82,Poor
1005.4,172.2,25.9,143.6,8.02,3.49,17.62,19.78,45.99,Moderate
603.9,62.4,29.6,2.8,4.58,3.3,49.75,7.46,33.21,Poor
539.9,273.9,139.4,130.1,5.72,2.18,91.17,13.56,66.36,Healthy
543.0,239.1,18.5,286.0,4.82,0.51,36.3,18.54,58.87,Moderate
209.2,241.2,37.5,31.5,5.16,0.69,31.64,18.73,52.29,Moderate
1197.9,275.7,139.8,36.1,6.94,1.63,90.87,39.33,70.63,Healthy
227.4,98.2,86.2,141.3,3.73,0.6,18.36,44.68,32.27,Poor
39.9,46.3,66.3,178.5,6.78,2.5,9.69,37.85,46.55,Moderate
320.6,146.0,64.8,151.3,6.23,0.99,24.3,31.89,62.5,Moderate
1066.6,182.1,81.6,154.8,6.1,1.83,56.91,30.47,76.02,Healthy
664.7,188.4,4.0,213.2,6.67,3.74,18.21,23.89,58.32,Moderate
55.8,11.4,40.5,201.7,3.98,3.14,91.57,14.56,28.61,Poor
787.5,174.3,122.5,210.3,8.93,2.29,78.45,8.38,50.81,Moderate
520.2,109.7,5.4,168.5,5.8,3.97,94.42,29.83,46.95,Moderate
1009.8,44.7,12.7,55.9,5.54,2.88,46.57,37.72,46.44,Moderate
490.1,72.9,27.0,249.3,7.21,0.62,52.04,42.5,57.27,Moderate
751.7,140.8,89.1,264.8,8.12,2.13,19.33,44.54,48.64,Moderate
1114.0,142.0,61.3,222.8,7.52,0.91,75.54,15.69,67.46,Healthy
261.3,26.2,41.6,77.7,5.16,3.08,70.38,17.97,43.73,Moderate
1080.1,48.9,27.7,135.8,3.96,0.54,8.64,9.59,31.92,Poor
1129.1,203.2,51.3,28.3,8.69,0.14,82.68,40.35,44.04,Moderate
885.1,180.0,104.6,92.2,6.71,2.66,67.98,25.79,73.7,Healthy
745.8,44.6,36.8,101.7,7.53,2.29,79.65,10.4,48.23,Moderate
1147.3,86.3,93.7,53.8,9.01,2.23,80.2,23.33,48.54,Moderate
454.8,65.7,34.6,20.9,6.04,1.33,42.1,12.05,54.42,Moderate
473.8,75.7,50.5,69.2,6.93,0.24,76.83,15.94,56.78,Moderate
1058.5,260.9,83.7,122.4,7.94,0.52,77.56,41.26,60.41,Moderate
632.5,24.3,114.8,153.0,7.3,3.99,33.08,37.23,48.71,Moderate
33.2,276.7,117.7,232.6,8.63,0.58,82.96,26.88,60.12,Moderate
832.2,220.2,114.5,165.6,8.44,1.92,57.81,8.22,60.63,Moderate
716.0,155.8,119.2,84.1,6.02,0.6,38.86,29.73,68.32,Healthy
309.4,220.5,23.9,62.4,6.5,0.35,61.25,22.93,71.09,Healthy
701.6,201.7,93.7,224.3,6.37,3.18,9.27,25.51,65.53,Healthy
10.6,188.4,74.3,177.5,7.02,3.3,92.08,37.46,52.23,Moderate
832.2,110.0,82.2,154.8,6.76,2.22,40.43,27.86,68.38,Healthy
511.3,44.2,120.9,241.5,9.46,2.04,42.25,11.82,46.52,Moderate
1183.0,115.7,118.5,179.2,4.17,2.92,66.46,40.89,50.24,Moderate
785.5,15.5,55.6,193.1,8.62,0.56,15.35,39.27,37.05,Poor
1029.3,212.3,3.5,182.7,6.67,1.45,47.52,7.36,68.82,Healthy
350.2,37.6,49.1,150.3,8.34,1.79,49.86,10.2,44.85,Moderate
354.9,64.6,2.5,52.6,5.37,1.53,42.04,21.55,50.32,Moderate
1025.1,276.9,78.6,115.4,6.92,0.43,28.34,13.62,68.81,Healthy
301.2,145.7,54.5,222.1,5.67,2.07,10.73,5.45,48.04,Moderate
446.3,184.5,30.8,75.0,7.48,3.32,40.54,9.35,46.78,Moderate
886.5,235.9,76.3,290.9,8.87,2.72,19.16,37.16,48.11,Moderate
625.0,70.2,118.6,165.6,7.51,2.34,76.24,27.72,62.04,Moderate
3.8,115.6,63.1,199.7,3.87,0.9,44.8,44.23,39.59,Poor
17.5,105.4,18.0,106.8,8.45,2.98,43.41,33.53,36.64,Poor
435.2,210.7,71.9,89.0,8.93,0.53,8.63,22.09,42.72,Moderate
566.3,266.0,68.6,257.5,6.61,2.72,91.21,39.55,66.66,Healthy
472.5,234.1,5.2,293.4,3.97,2.88,61.02,23.76,54.25,Moderate
891.4,257.7,85.6,68.1,9.4,1.63,58.65,18.83,58.85,Moderate
100.3,31.0,5.9,140.1,6.46,2.09,64.14,42.93,53.1,Moderate
802.5,86.1,15.9,193.9,5.13,1.84,35.21,12.97,50.78,Moderate
351.3,42.2,3.1,96.6,9.25,1.86,7.26,44.23,20.58,Poor
1115.9,239.0,116.8,192.9,5.93,1.15,30.79,22.5,79.51,Healthy
826.5,88.6,19.9,144.9,5.86,3.35,91.69,11.43,47.69,Moderate
987.8,18.1,135.7,115.0,5.36,3.54,36.48,39.92,48.21,Moderate
459.1,198.2,90.1,5.5,8.08,1.72,69.13,36.13,54.18,Moderate
399.0,120.1,113.3,243.1,4.83,2.81,49.53,32.84,56.11,Moderate
306.2,171.8,108.1,38.9,3.6,3.32,15.26,5.03,28.1,Poor
114.8,25.3,78.9,113.3,6.68,2.71,70.1,16.99,57.85,Moderate
1026.4,44.6,47.4,272.0,5.76,0.76,36.1,6.63,58.86,Moderate
766.1,260.4,106.2,84.5,9.45,0.54,29.81,6.81,46.53,Moderate
89.6,200.0,33.5,74.0,8.64,3.44,20.33,12.77,31.33,Poor
843.7,179.3,100.5,35.1,8.71,0.84,57.94,30.65,57.08,Moderate
1082.6,154.1,91.0,52.4,9.33,1.27,24.85,42.95,42.26,Moderate
864.9,143.3,113.4,232.8,5.46,1.03,88.2,44.88,61.15,Moderate
759.7,137.4,131.0,72.9,7.66,0.92,97.23,10.29,55.9,Moderate
977.0,101.7,137.8,253.4,8.59,0.2,54.11,25.16,64.8,Moderate
773.5,46.7,12.7,84.9,9.13,0.35,89.85,26.82,36.98,Poor
1010.2,35.8,48.1,19.2,7.74,2.18,92.0,29.53,47.18,Moderate
668.1,207.7,60.8,119.3,4.45,0.05,49.31,8.94,49.24,Moderate
808.5,9.9,57.8,175.3,5.42,1.16,60.09,43.99,56.51,Moderate
919.9,120.9,19.4,97.4,7.56,2.5,31.47,28.1,52.6,Moderate
1027.1,52.5,122.4,209.7,4.17,2.95,91.33,22.49,49.08,Moderate
623.4,39.8,134.0,113.2,4.28,0.15,56.12,15.8,50.6,Moderate
822.9,131.0,1.8,180.0,6.24,2.53,96.41,35.13,55.54,Moderate
441.5,191.6,29.6,192.1,3.73,0.84,66.46,8.3,47.15,Moderate
417.4,41.2,39.9,90.9,7.64,3.98,27.79,28.62,40.45,Moderate
922.1,11.0,108.4,299.1,9.42,3.89,49.14,39.43,42.32,Moderate
269.5,224.2,3.6,20.5,7.51,3.23,58.8,30.67,51.85,Moderate
427.6,47.8,108.2,111.4,3.53,3.12,87.16,27.74,38.35,Poor
1028.3,71.8,105.3,114.0,5.66,1.77,64.21,19.53,68.43,Healthy
135.8,89.7,41.3,156.8,9.34,2.15,76.25,21.39,41.97,Moderate
515.2,118.8,67.2,58.3,8.27,0.0,67.01,31.9,49.42,Moderate
879.7,266.1,85.1,211.4,4.49,2.09,92.5,6.09,52.75,Moderate
76.6,229.9,85.5,144.7,7.85,1.89,73.78,41.84,54.78,Moderate
336.7,154.6,23.5,79.6,7.41,1.23,48.58,31.78,58.6,Moderate
1077.1,115.2,26.0,45.2,3.59,0.49,87.92,8.42,36.46,Poor
644.8,255.6,84.4,168.3,8.5,0.74,63.28,26.3,65.56,Healthy
293.3,78.0,132.1,155.1,6.69,1.51,30.38,23.6,69.69,Healthy
999.4,223.3,122.6,91.2,8.77,1.66,73.26,27.76,61.23,Moderate
158.0,257.3,100.6,51.3,4.32,3.14,61.6,20.68,52.05,Moderate
204.0,150.8,70.6,205.9,8.89,3.7,53.44,43.75,37.64,Poor
738.6,195.9,55.6,252.0,7.05,3.96,70.17,30.84,65.13,Healthy
74.0,227.5,11.9,166.4,4.91,3.28,52.55,19.31,50.29,Moderate
352.2,222.4,94.3,211.7,7.27,2.33,93.63,32.44,62.25,Moderate
885.4,65.1,112.8,67.3,7.36,2.88,25.66,13.66,51.5,Moderate
566.6,98.2,83.8,247.9,7.41,1.55,87.66,14.59,61.67,Moderate
238.2,265.4,128.0,197.3,6.98,1.18,52.16,15.23,78.29,Healthy
0.9,139.1,71.7,269.9,7.03,3.35,29.11,35.63,53.83,Moderate
337.6,233.7,67.6,138.5,4.95,0.28,34.3,44.01,48.62,Moderate
337.8,175.9,76.5,118.6,7.75,0.16,94.45,25.53,55.05,Moderate
415.9,172.3,130.2,253.5,3.86,0.56,49.68,38.85,53.74,Moderate
51.1,162.8,114.6,40.5,8.76,0.46,84.6,40.08,40.38,Moderate
54.5,199.1,130.4,288.0,5.97,2.24,72.29,28.78,73.74,Healthy
663.9,69.7,130.0,209.5,3.77,2.86,41.89,5.95,42.03,Moderate
1001.2,219.8,54.9,2.4,9.28,0.34,24.76,12.71,40.78,Moderate
1184.0,58.0,63.7,163.5,4.31,3.13,46.97,42.17,41.54,Moderate
839.7,189.2,51.8,171.5,5.44,1.46,40.66,35.12,62.78,Moderate
1061.0,227.2,31.7,257.7,5.77,2.62,85.65,37.79,62.79,Moderate
577.8,106.6,41.0,179.1,4.74,3.23,94.44,34.13,40.58,Moderate
442.4,24.6,54.3,87.1,9.13,0.23,91.09,38.55,30.46,Poor
137.8,122.2,19.5,54.6,8.61,2.38,9.96,10.3,27.5,Poor
477.2,44.9,56.5,252.1,5.79,0.53,15.03,26.76,56.5,Moderate
727.3,262.4,125.4,65.3,9.39,2.23,37.07,19.98,53.68,Moderate
1031.8,265.6,94.1,27.9,9.1,3.78,79.22,41.92,40.7,Moderate
691.6,277.6,122.3,298.9,8.99,2.2,35.84,28.22,61.47,Moderate
43.2,43.2,93.2,9.1,7.83,3.51,19.6,27.62,36.72,Poor
740.1,80.6,79.9,33.3,7.25,0.97,95.04,24.99,58.8,Moderate
445.0,215.6,24.3,106.2,9.24,0.01,84.24,38.25,38.06,Poor
166.8,154.2,70.8,95.7,5.84,2.59,74.09,24.02,61.21,Moderate
1177.4,67.6,25.0,120.7,7.08,3.87,53.69,13.02,54.67,Moderate
316.6,192.2,51.6,292.3,3.93,2.48,68.75,30.46,51.46,Moderate
1146.3,104.5,65.9,243.4,5.84,0.22,55.32,27.87,72.23,Healthy
860.6,226.7,73.5,154.0,7.14,1.6,70.01,37.97,69.5,Healthy
182.6,169.9,75.8,285.3,8.87,1.0,94.01,44.83,43.61,Moderate
45.4,221.0,91.7,273.2,3.82,1.37,71.94,5.75,51.13,Moderate
1165.7,106.9,60.9,172.3,4.86,0.53,7.57,17.07,49.42,Moderate
233.0,147.1,76.6,130.5,6.28,1.68,43.98,16.82,66.53,Healthy
68.5,276.0,129.1,123.9,6.99,0.4,10.9,44.12,56.68,Moderate
88.7,62.6,44.5,274.1,4.92,1.33,95.43,16.79,49.2,Moderate
998.0,191.2,19.2,88.2,3.73,0.95,55.79,21.6,54.0,Moderate
923.4,255.5,93.9,193.7,4.44,2.15,91.84,33.06,56.35,Moderate
14.7,39.0,45.6,231.0,9.39,1.71,74.09,16.51,41.71,Moderate
354.1,183.9,132.7,248.0,4.08,2.25,47.84,16.01,55.74,Moderate
1170.4,34.3,8.9,34.9,8.74,2.31,44.09,24.79,42.72,Moderate
750.4,162.3,105.9,151.3,8.08,3.9,67.77,20.98,57.35,Moderate
934.7,129.5,28.4,110.9,5.45,2.85,40.4,34.93,51.72,Moderate
947.8,16.9,108.9,93.3,6.67,3.87,96.3,25.74,56.89,Moderate
1046.1,129.6,81.6,248.8,5.73,1.28,67.78,40.32,69.85,Healthy
534.9,23.5,39.8,118.9,6.41,3.09,7.0,17.59,47.23,Moderate
363.5,72.9,12.8,9.1,6.49,2.06,8.57,42.01,42.25,Moderate
103.5,19.4,42.1,55.0,7.27,2.89,45.92,44.37,39.67,Poor
603.2,34.8,48.9,32.5,7.67,2.35,27.03,29.98,44.41,Moderate
66.9,121.6,98.3,77.0,8.16,3.76,63.04,14.68,45.43,Moderate
260.4,235.3,42.4,117.0,8.54,3.01,65.13,30.02,49.44,Moderate
1055.0,216.1,92.4,263.2,5.8,1.02,30.84,11.96,72.01,Healthy
865.2,28.5,27.9,292.7,6.01,1.51,84.32,24.55,67.09,Healthy
1020.3,66.6,0.4,196.8,4.12,1.96,38.51,25.02,46.61,Moderate
1134.2,156.8,8.9,126.9,4.65,2.27,82.92,20.68,51.49,Moderate
585.6,170.9,11.8,219.6,9.44,1.5,37.76,43.06,41.7,Moderate
1125.6,73.6,64.1,178.0,4.64,3.85,94.61,35.82,40.82,Moderate
